execution_id,workflow_name,status,created_at,started_at,ended_at,duration_seconds,username,cpu_usage_percent,memory_usage_mb,steps_total,steps_completed,api_calls_made,input_data_size_kb,queue_depth_at_start,queue_wait_time_seconds,retry_count,error_type,complexity,hour_of_day,day_of_week,concurrent_executions,event_volume_hourly,is_automated
8f7d2ef6-260a-489d-961b-ed888ba8cb4f,Data_Enrichment_Flow,completed,2025-01-02T11:01:02.000Z,2025-01-02T11:01:17.000Z,2025-01-02T11:02:45.000Z,88,system.automated,66,494,12,12,33,26,3,15,0,,high,6,Thursday,44,1,TRUE
6c31c85b-f71e-4e3c-a908-907a3720c9e0,Document_Generator,completed,2025-01-02T12:01:26.000Z,2025-01-02T12:01:29.000Z,2025-01-02T12:01:55.000Z,26,lisa.wang,25,181,4,4,8,74,1,3,0,,low,7,Thursday,45,1,FALSE
cba33b30-8199-4554-aa0a-f47b654ca1fd,Analytics_Aggregation,completed,2025-01-02T13:10:48.000Z,2025-01-02T13:10:57.000Z,2025-01-02T13:16:53.000Z,356,system.automated,99,915,12,12,19,8491,3,9,0,,high,8,Thursday,45,4,TRUE
8bd8806f-366d-4046-ae4c-ddb79e1dd41d,Document_Generator,timeout,2025-01-02T13:28:51.000Z,2025-01-02T13:29:04.000Z,2025-01-02T13:29:27.000Z,23,system.automated,25,213,4,1,6,4037,3,13,1,api_rate_limit,low,8,Thursday,45,4,TRUE
3a5e18ef-eabf-47c1-a7b4-540a29fc6a9d,Document_Generator,completed,2025-01-02T13:45:14.000Z,2025-01-02T13:45:25.000Z,2025-01-02T13:46:11.000Z,46,system.automated,24,229,4,4,6,50,3,11,0,,low,8,Thursday,45,4,TRUE
a17214c9-ce27-4e09-8bb5-a2a367dd5ee9,ML_Model_Inference,completed,2025-01-02T13:55:08.000Z,2025-01-02T13:55:17.000Z,2025-01-02T13:56:58.000Z,101,system.automated,84,453,12,12,29,4,3,9,0,,high,8,Thursday,45,4,TRUE
b017f244-c787-4819-868c-ccccc4bcb068,API_Orchestration,completed,2025-01-02T14:08:01.000Z,2025-01-02T14:08:20.000Z,2025-01-02T14:09:12.000Z,52,system.automated,42,303,7,7,7,250,5,19,1,,medium,9,Thursday,45,4,TRUE
6361237e-90f1-42b1-b90a-f4e446f6872b,API_Orchestration,completed,2025-01-02T14:27:26.000Z,2025-01-02T14:27:43.000Z,2025-01-02T14:28:43.000Z,60,mike.johnson,42,302,7,7,12,2333,5,17,0,,medium,9,Thursday,45,4,FALSE
d126960f-f3b6-4520-9c42-f9935ad0b404,Event_Trigger_Handler,completed,2025-01-02T14:39:01.000Z,2025-01-02T14:39:18.000Z,2025-01-02T14:39:56.000Z,38,mike.johnson,26,137,4,4,10,8,5,17,0,,low,9,Thursday,45,4,FALSE
81b46ca7-72b2-4094-983f-d5c03c814a8c,Document_Generator,completed,2025-01-02T14:53:42.000Z,2025-01-02T14:53:58.000Z,2025-01-02T14:54:32.000Z,34,sarah.chen,28,222,4,4,9,34,5,16,0,,low,9,Thursday,45,4,FALSE
2fce3dc0-a2c8-46ff-8e46-10ee8fc21179,Batch_Processing_Job,failed,2025-01-02T15:25:30.000Z,2025-01-02T15:25:55.000Z,2025-01-02T15:28:46.000Z,171,system.automated,75,543,12,11,21,17,8,25,0,resource_exhaustion,high,10,Thursday,44,3,TRUE
c6365ec9-1691-4ba5-9550-f6cf0fc9dd7d,ML_Model_Inference,completed,2025-01-02T15:36:30.000Z,2025-01-02T15:37:07.000Z,2025-01-02T15:38:06.000Z,59,system.automated,78,359,12,12,24,4387,8,37,0,,high,10,Thursday,44,3,TRUE
55b98cbb-9039-4f82-bfb7-1bd387c9d356,Batch_Processing_Job,completed,2025-01-02T15:47:29.000Z,2025-01-02T15:47:52.000Z,2025-01-02T15:50:59.000Z,187,system.automated,84,443,12,12,23,9,8,23,0,,high,10,Thursday,44,3,TRUE
6193d127-e979-4f27-b0f3-88ef83d798a5,Data_Enrichment_Flow,completed,2025-01-02T16:22:28.000Z,2025-01-02T16:23:10.000Z,2025-01-02T16:25:15.000Z,125,system.automated,71,569,12,12,12,33,9,42,0,,high,11,Thursday,44,3,TRUE
c1bb3b64-5391-4995-aa89-501e4dda38aa,Batch_Processing_Job,failed,2025-01-02T16:31:29.000Z,2025-01-02T16:32:03.000Z,2025-01-02T16:35:28.000Z,205,system.automated,77,523,12,6,23,35,9,34,0,resource_exhaustion,high,11,Thursday,44,3,TRUE
b3fd7076-7f4c-4ca4-8e8f-6c2995e4eb44,Notification_Handler,completed,2025-01-02T16:48:11.000Z,2025-01-02T16:48:53.000Z,2025-01-02T16:49:23.000Z,30,system.automated,21,112,4,4,12,1012,9,42,0,,low,11,Thursday,44,3,TRUE
d6cc042e-767d-4f2c-a4a8-5e5bf2d35224,Notification_Handler,timeout,2025-01-02T17:38:26.000Z,2025-01-02T17:39:04.000Z,2025-01-02T17:39:20.000Z,16,emma.davis,19,116,4,1,7,715,9,38,0,resource_exhaustion,low,12,Thursday,45,2,FALSE
bb315900-1e33-4445-baed-b6fe12b8c705,Notification_Handler,completed,2025-01-02T17:55:15.000Z,2025-01-02T17:56:00.000Z,2025-01-02T17:56:18.000Z,18,system.automated,21,114,4,4,6,1047,9,45,0,,low,12,Thursday,45,2,TRUE
caf86207-cd33-442f-897d-0fcd10710573,Data_Sync_Workflow,completed,2025-01-02T18:03:55.000Z,2025-01-02T18:04:21.000Z,2025-01-02T18:05:23.000Z,62,system.automated,41,270,7,7,7,2675,7,26,0,,medium,13,Thursday,47,3,TRUE
767aee4c-1e68-4d29-98b8-d419ca38a008,Data_Sync_Workflow,completed,2025-01-02T18:04:39.000Z,2025-01-02T18:05:10.000Z,2025-01-02T18:06:01.000Z,51,admin.ops,39,273,7,7,16,1497,7,31,0,,medium,13,Thursday,47,3,FALSE
4970da9a-e57a-4ab3-8c2d-1c81972e1a3d,Validation_Pipeline,completed,2025-01-02T18:12:00.000Z,2025-01-02T18:12:23.000Z,2025-01-02T18:13:09.000Z,46,system.automated,30,289,7,7,9,102,7,23,0,,medium,13,Thursday,47,3,TRUE
de3b82d8-4950-464b-bdde-6c57f85dd8cc,Data_Enrichment_Flow,completed,2025-01-02T19:00:08.000Z,2025-01-02T19:00:37.000Z,2025-01-02T19:03:21.000Z,164,system.automated,70,508,12,12,27,15,10,29,1,,high,14,Thursday,48,3,TRUE
622f6a8c-08ac-4474-8afe-a28c6b80b580,Notification_Handler,completed,2025-01-02T19:13:54.000Z,2025-01-02T19:14:30.000Z,2025-01-02T19:14:52.000Z,22,mike.johnson,21,121,4,4,4,56,10,36,0,,low,14,Thursday,48,3,FALSE
8f6b6c4b-3b50-46ab-b1b2-25012e770abf,Event_Trigger_Handler,failed,2025-01-02T19:17:52.000Z,2025-01-02T19:18:37.000Z,2025-01-02T19:18:56.000Z,19,system.automated,21,122,4,0,0,68,10,45,0,resource_exhaustion,low,14,Thursday,48,3,TRUE
6c308220-849d-4db7-acda-26d581bacb25,Database_Migration,completed,2025-01-02T20:23:11.000Z,2025-01-02T20:24:02.000Z,2025-01-02T20:26:26.000Z,144,system.automated,88,760,12,12,18,1111,12,51,0,,high,15,Thursday,47,3,TRUE
2b7da847-6fb6-44a0-9d97-a92773b8fd4d,Event_Trigger_Handler,completed,2025-01-02T20:28:26.000Z,2025-01-02T20:29:01.000Z,2025-01-02T20:29:23.000Z,22,system.automated,22,116,4,4,6,8,12,35,0,,low,15,Thursday,47,3,TRUE
15b2da4d-4bae-40df-9bed-b125ffdfac7b,Data_Sync_Workflow,completed,2025-01-02T20:43:28.000Z,2025-01-02T20:44:10.000Z,2025-01-02T20:45:14.000Z,64,system.automated,39,295,7,7,14,218,12,42,2,,medium,15,Thursday,47,3,TRUE
fe224684-6859-47e6-9440-0887b901c238,Scheduled_Task_A,completed,2025-01-02T21:08:27.000Z,2025-01-02T21:09:09.000Z,2025-01-02T21:09:54.000Z,45,emma.davis,35,246,7,7,8,245,11,42,0,,medium,16,Thursday,47,3,FALSE
c264e3d8-7087-414b-838b-a722d2122cba,Document_Generator,completed,2025-01-02T21:12:06.000Z,2025-01-02T21:12:56.000Z,2025-01-02T21:13:26.000Z,30,system.automated,27,172,4,4,12,11,11,50,0,,low,16,Thursday,47,3,TRUE
f42d5290-59c0-441b-94c6-caa1c587b845,Analytics_Aggregation,completed,2025-01-02T21:43:09.000Z,2025-01-02T21:43:55.000Z,2025-01-02T21:48:18.000Z,263,system.automated,98,1006,12,12,25,108,11,46,0,,high,16,Thursday,47,3,TRUE
fbf47165-8aec-4883-9a3a-95bed0e210d2,Document_Generator,completed,2025-01-02T22:12:46.000Z,2025-01-02T22:13:36.000Z,2025-01-02T22:14:10.000Z,34,lisa.wang,27,180,4,4,10,15,14,50,0,,low,17,Thursday,45,3,FALSE
96420ff1-e917-4442-834c-366ccd4f724c,API_Orchestration,timeout,2025-01-02T22:33:55.000Z,2025-01-02T22:34:58.000Z,2025-01-02T22:35:43.000Z,45,system.automated,48,245,7,0,8,7987,14,63,0,resource_exhaustion,medium,17,Thursday,45,3,TRUE
103229dc-fb5b-4035-9d10-a860006f42c8,Database_Migration,completed,2025-01-02T22:37:27.000Z,2025-01-02T22:38:25.000Z,2025-01-02T22:41:33.000Z,188,system.automated,90,845,12,12,18,204,14,58,0,,high,17,Thursday,45,3,TRUE
cbc00fdb-1b48-401a-b9ea-2bc3802bd7b8,Analytics_Aggregation,completed,2025-01-02T23:14:28.000Z,2025-01-02T23:15:28.000Z,2025-01-02T23:20:38.000Z,310,system.automated,98,1123,12,12,27,151,14,60,0,,high,18,Thursday,44,1,TRUE
fd1ec72d-7256-42cb-88d4-122c2c03a4b1,Data_Sync_Workflow,completed,2025-01-03T00:18:00.000Z,2025-01-03T00:19:01.000Z,2025-01-03T00:20:05.000Z,64,system.automated,43,228,7,7,15,227,15,61,0,,medium,19,Thursday,44,1,TRUE
a32ec916-0b9b-41b3-b3df-704f310db14b,Analytics_Aggregation,completed,2025-01-03T11:03:24.000Z,2025-01-03T11:04:19.000Z,2025-01-03T11:08:44.000Z,265,system.automated,100,853,12,12,21,4,12,55,0,,high,6,Friday,44,1,TRUE
7bfcd6d8-d13c-4f48-a3a3-67637e2f0975,Scheduled_Task_A,completed,2025-01-03T12:04:45.000Z,2025-01-03T12:05:45.000Z,2025-01-03T12:06:31.000Z,46,lisa.wang,39,239,7,7,8,1230,14,60,0,,medium,7,Friday,43,1,FALSE
2ff3db02-8e7a-4519-a6c6-e9d0782dda02,ML_Model_Inference,completed,2025-01-03T13:12:23.000Z,2025-01-03T13:13:13.000Z,2025-01-03T13:14:23.000Z,70,system.automated,86,407,12,12,34,316,17,50,0,,high,8,Friday,45,3,TRUE
604d4774-7c5b-420b-8acd-a6f7fd8de388,Notification_Handler,completed,2025-01-03T13:32:27.000Z,2025-01-03T13:33:17.000Z,2025-01-03T13:33:31.000Z,14,lisa.wang,23,126,4,4,5,3281,17,50,0,,low,8,Friday,45,3,FALSE
b5ed61ab-9aae-43b5-827c-89932a995142,Data_Sync_Workflow,timeout,2025-01-03T13:49:11.000Z,2025-01-03T13:50:05.000Z,2025-01-03T13:50:54.000Z,49,system.automated,36,272,7,3,3,31,17,54,0,resource_exhaustion,medium,8,Friday,45,3,TRUE
b79b1a6e-f24f-4690-94b1-c4483beeb5db,Batch_Processing_Job,completed,2025-01-03T14:00:02.000Z,2025-01-03T14:01:40.000Z,2025-01-03T14:03:46.000Z,126,system.automated,74,474,12,12,14,12787,20,98,0,,high,9,Friday,43,3,TRUE
c259ec88-9f74-4532-91a9-834f39d2f96b,Data_Enrichment_Flow,completed,2025-01-03T14:05:50.000Z,2025-01-03T14:07:24.000Z,2025-01-03T14:09:25.000Z,121,system.automated,72,521,12,12,21,6,20,94,0,,high,9,Friday,43,3,TRUE
9d12c8aa-d705-4048-acde-f9144a150d19,Batch_Processing_Job,completed,2025-01-03T14:31:20.000Z,2025-01-03T14:32:38.000Z,2025-01-03T14:35:50.000Z,192,system.automated,86,428,12,12,32,62,20,78,0,,high,9,Friday,43,3,TRUE
1c6910e0-c7fe-495f-b754-e6cfa726ed26,Analytics_Aggregation,completed,2025-01-03T15:37:38.000Z,2025-01-03T15:38:50.000Z,2025-01-03T15:42:06.000Z,196,system.automated,96,932,12,12,23,354,23,72,0,,high,10,Friday,45,2,TRUE
436721f8-f3c8-4852-b845-e59bba8dfb2e,Validation_Pipeline,timeout,2025-01-03T15:58:21.000Z,2025-01-03T15:59:33.000Z,2025-01-03T16:00:03.000Z,30,alex.rodriguez,33,224,7,5,11,113,23,72,0,resource_exhaustion,medium,10,Friday,45,2,FALSE
dd2d730f-9adc-4463-b34f-86eef6a70330,Data_Enrichment_Flow,completed,2025-01-03T16:16:26.000Z,2025-01-03T16:18:00.000Z,2025-01-03T16:20:11.000Z,131,system.automated,66,589,12,12,33,37,21,94,0,,high,11,Friday,44,2,TRUE
c34499aa-26e5-4fb9-b850-cf6dd328e14d,Analytics_Aggregation,completed,2025-01-03T16:22:17.000Z,2025-01-03T16:22:44.000Z,2025-01-03T16:26:19.000Z,215,system.automated,70,1030,12,12,24,526,21,11,0,,high,11,Friday,44,2,TRUE
41a873d5-5818-4122-9f94-d5d5cdb5c971,ML_Model_Inference,completed,2025-01-03T16:34:30.000Z,2025-01-03T16:36:19.000Z,2025-01-03T16:37:33.000Z,74,system.automated,73,396,12,12,14,2615,21,109,2,,high,11,Friday,44,2,TRUE
f2b40f21-82bc-4a42-930d-fd5f0f903427,Analytics_Aggregation,completed,2025-01-03T17:02:20.000Z,2025-01-03T17:04:14.000Z,2025-01-03T17:08:05.000Z,231,system.automated,96,1126,12,12,14,76,24,114,1,,high,12,Friday,43,1,TRUE
5b08bcb1-2568-4b06-a51c-d12db1d8e3d1,Scheduled_Task_A,completed,2025-01-03T18:32:13.000Z,2025-01-03T18:34:06.000Z,2025-01-03T18:34:47.000Z,41,system.automated,36,217,7,7,21,70,27,113,0,,medium,13,Friday,43,2,TRUE
7908437e-39e5-45a0-aac6-3e9cd0d03be9,Data_Enrichment_Flow,timeout,2025-01-03T18:48:01.000Z,2025-01-03T18:50:02.000Z,2025-01-03T18:52:19.000Z,137,system.automated,77,606,12,5,18,50,27,121,1,api_rate_limit,high,13,Friday,43,2,TRUE
5aa7124b-e2e6-490f-9817-d2e6868b8c1a,API_Orchestration,completed,2025-01-03T19:54:36.000Z,2025-01-03T19:56:10.000Z,2025-01-03T19:57:07.000Z,57,system.automated,45,236,7,7,10,8666,24,94,0,,medium,14,Friday,41,2,TRUE
d9bbd178-09fd-46a1-bf00-53a20aed8e19,Scheduled_Task_A,completed,2025-01-03T19:57:32.000Z,2025-01-03T19:59:11.000Z,2025-01-03T19:59:45.000Z,34,system.automated,38,229,7,7,12,26,24,99,0,,medium,14,Friday,41,2,TRUE
8f8855d3-5df1-40fd-ba16-757cd5017a83,ML_Model_Inference,error,2025-01-03T20:08:30.000Z,2025-01-03T20:10:27.000Z,2025-01-03T20:11:32.000Z,65,system.automated,72,407,12,11,17,207,25,117,0,api_rate_limit,high,15,Friday,39,2,TRUE
94201380-48ac-4641-85a6-4d77205f95b8,Data_Sync_Workflow,completed,2025-01-03T20:23:52.000Z,2025-01-03T20:25:38.000Z,2025-01-03T20:26:27.000Z,49,sarah.chen,42,280,7,7,10,9,25,106,0,,medium,15,Friday,39,2,FALSE
a0a83fc9-0c81-4f89-8e0a-1be821ac7de9,ML_Model_Inference,completed,2025-01-03T21:10:17.000Z,2025-01-03T21:11:40.000Z,2025-01-03T21:12:43.000Z,63,system.automated,79,458,12,12,32,3,22,83,0,,high,16,Friday,41,2,TRUE
221aef39-2692-4756-a341-b283981d8d70,Data_Enrichment_Flow,completed,2025-01-03T21:48:47.000Z,2025-01-03T21:50:29.000Z,2025-01-03T21:52:25.000Z,116,system.automated,76,589,12,12,21,447,22,102,0,,high,16,Friday,41,2,TRUE
bf070e82-43db-4167-a40b-ec6a3c0b66aa,Notification_Handler,completed,2025-01-03T22:07:38.000Z,2025-01-03T22:09:11.000Z,2025-01-03T22:09:29.000Z,18,system.automated,20,130,4,4,12,66,24,93,0,,low,17,Friday,41,2,TRUE
9274c5d6-0b7e-4478-ba24-9589622d8a03,Data_Enrichment_Flow,completed,2025-01-03T22:46:16.000Z,2025-01-03T22:47:40.000Z,2025-01-03T22:50:31.000Z,171,system.automated,72,521,12,12,24,263,24,84,0,,high,17,Friday,41,2,TRUE
2f755277-1eba-4294-9659-a5ac931981b3,ML_Model_Inference,error,2025-01-03T23:14:28.000Z,2025-01-03T23:15:36.000Z,2025-01-03T23:16:50.000Z,74,system.automated,73,389,12,6,19,15853,24,68,0,resource_exhaustion,high,18,Friday,42,1,TRUE
760b3cc1-5362-459a-a037-233636386e89,Notification_Handler,completed,2025-01-04T00:51:40.000Z,2025-01-04T00:52:45.000Z,2025-01-04T00:53:04.000Z,19,system.automated,23,141,4,4,8,50,21,65,0,,low,19,Friday,40,1,TRUE
4eab7b38-7395-411b-9505-db7f331dfc11,Database_Migration,completed,2025-01-04T13:29:00.000Z,2025-01-04T13:30:57.000Z,2025-01-04T13:34:52.000Z,235,system.automated,81,726,12,12,14,2913,25,117,0,,high,8,Saturday,44,1,TRUE
06fcc136-9dad-41f5-8c6e-775600166e1d,ML_Model_Inference,error,2025-01-04T14:21:34.000Z,2025-01-04T14:22:59.000Z,2025-01-04T14:24:20.000Z,81,system.automated,75,393,12,9,16,95,26,85,0,resource_exhaustion,high,9,Saturday,43,1,TRUE
d17a7fa6-436b-4cdd-83f9-e8a4f6ca3e08,Document_Generator,timeout,2025-01-06T11:11:49.000Z,2025-01-06T11:12:46.000Z,2025-01-06T11:13:15.000Z,29,system.automated,28,201,4,2,3,109,20,57,0,resource_exhaustion,low,6,Monday,43,1,TRUE
60d366ba-962d-495a-8a55-75b32550849d,Event_Trigger_Handler,timeout,2025-01-06T12:01:08.000Z,2025-01-06T12:02:07.000Z,2025-01-06T12:02:25.000Z,18,admin.ops,23,114,4,2,0,482,17,59,0,api_rate_limit,low,7,Monday,43,1,FALSE
32e50464-1c5e-4ea0-b9f1-81f0d3595fdb,Data_Sync_Workflow,completed,2025-01-06T13:06:40.000Z,2025-01-06T13:08:19.000Z,2025-01-06T13:09:12.000Z,53,admin.ops,38,289,7,7,18,203,20,99,0,,medium,8,Monday,44,4,FALSE
5f9ea0ff-ed59-4118-8c21-adb415025491,Data_Sync_Workflow,timeout,2025-01-06T13:19:19.000Z,2025-01-06T13:21:02.000Z,2025-01-06T13:22:13.000Z,71,system.automated,39,283,7,0,14,229,20,103,0,resource_exhaustion,medium,8,Monday,44,4,TRUE
180af220-5d31-44dd-87fd-5ed003dd53aa,Analytics_Aggregation,completed,2025-01-06T13:28:49.000Z,2025-01-06T13:29:45.000Z,2025-01-06T13:33:16.000Z,211,system.automated,100,1147,12,12,26,400,20,56,0,,high,8,Monday,44,4,TRUE
4690118a-539c-494b-83be-b2b35c3d90f8,Document_Generator,timeout,2025-01-06T13:49:00.000Z,2025-01-06T13:50:26.000Z,2025-01-06T13:50:50.000Z,24,system.automated,24,182,4,0,8,67,20,86,0,api_rate_limit,low,8,Monday,44,4,TRUE
be02e7bd-4d1e-4d2b-b535-1cbdca0aa0d1,Event_Trigger_Handler,completed,2025-01-06T14:06:52.000Z,2025-01-06T14:08:21.000Z,2025-01-06T14:08:41.000Z,20,system.automated,22,140,4,4,7,423,18,89,0,,low,9,Monday,46,4,TRUE
6db35a60-464f-4871-8221-974586bbc37d,ML_Model_Inference,completed,2025-01-06T14:24:09.000Z,2025-01-06T14:25:30.000Z,2025-01-06T14:27:23.000Z,113,system.automated,73,359,12,12,36,123,18,81,0,,high,9,Monday,46,4,TRUE
e93f5914-ebcb-4254-b617-39163434624f,Validation_Pipeline,completed,2025-01-06T14:53:22.000Z,2025-01-06T14:54:25.000Z,2025-01-06T14:54:57.000Z,32,system.automated,33,269,7,7,11,22,18,63,2,,medium,9,Monday,46,4,TRUE
cacd9923-42f3-434d-8993-4e0c197a4c09,Document_Generator,error,2025-01-06T14:55:04.000Z,2025-01-06T14:56:27.000Z,2025-01-06T14:56:48.000Z,21,system.automated,24,204,4,3,0,36,18,83,0,api_rate_limit,low,9,Monday,46,4,TRUE
0c29e42d-c31f-41e4-8e22-501a39540c8d,Data_Enrichment_Flow,failed,2025-01-06T15:14:16.000Z,2025-01-06T15:15:12.000Z,2025-01-06T15:17:42.000Z,150,system.automated,70,541,12,4,14,602,16,56,0,api_rate_limit,high,10,Monday,47,3,TRUE
b5e37887-e1e7-4419-b7b2-74c79ae34380,Document_Generator,completed,2025-01-06T15:30:19.000Z,2025-01-06T15:31:15.000Z,2025-01-06T15:31:44.000Z,29,system.automated,28,223,4,4,6,122,16,56,0,,low,10,Monday,47,3,TRUE
07c87381-28ef-4e31-9607-0186c9f62279,Document_Generator,completed,2025-01-06T15:32:21.000Z,2025-01-06T15:33:42.000Z,2025-01-06T15:34:10.000Z,28,system.automated,25,192,4,4,7,0,16,81,0,,low,10,Monday,47,3,TRUE
7a6109bd-6b93-4897-a596-3f3a0814cef5,ML_Model_Inference,completed,2025-01-06T16:22:37.000Z,2025-01-06T16:23:48.000Z,2025-01-06T16:24:48.000Z,60,system.automated,78,416,12,12,29,23,16,71,0,,high,11,Monday,47,3,TRUE
951b5e70-22d5-432e-9622-09e79a09e401,Data_Enrichment_Flow,completed,2025-01-06T16:35:14.000Z,2025-01-06T16:36:27.000Z,2025-01-06T16:38:06.000Z,99,system.automated,71,516,12,12,24,467,16,73,0,,high,11,Monday,47,3,TRUE
0c1a14ba-2ae2-4d3b-b04b-b33cfb9e8871,ML_Model_Inference,completed,2025-01-06T16:44:26.000Z,2025-01-06T16:45:21.000Z,2025-01-06T16:46:43.000Z,82,system.automated,72,356,12,12,34,159,16,55,0,,high,11,Monday,47,3,TRUE
b29c5842-eb02-4749-a7b7-de9f9b332f27,Analytics_Aggregation,completed,2025-01-06T17:02:20.000Z,2025-01-06T17:03:54.000Z,2025-01-06T17:06:54.000Z,180,system.automated,100,1095,12,12,36,61,19,94,0,,high,12,Monday,48,2,TRUE
cadd5144-f7ce-4e34-a28e-e26d7b7e53da,Data_Sync_Workflow,completed,2025-01-06T17:13:49.000Z,2025-01-06T17:15:26.000Z,2025-01-06T17:16:32.000Z,66,system.automated,39,286,7,7,8,350,19,97,0,,medium,12,Monday,48,2,TRUE
09d6662c-4b1e-48bb-a216-c750434e5fb3,Analytics_Aggregation,error,2025-01-06T18:06:01.000Z,2025-01-06T18:07:15.000Z,2025-01-06T18:11:13.000Z,238,system.automated,99,934,12,2,9,132,16,74,0,api_rate_limit,high,13,Monday,46,3,TRUE
d7c4c589-ff70-4fb0-8c49-24e26931ecc5,Analytics_Aggregation,completed,2025-01-06T18:14:33.000Z,2025-01-06T18:15:19.000Z,2025-01-06T18:19:57.000Z,278,system.automated,94,1093,12,12,19,15,16,46,0,,high,13,Monday,46,3,TRUE
06dffd8b-03ff-463f-bd8e-400ee5384852,Data_Enrichment_Flow,completed,2025-01-06T18:30:31.000Z,2025-01-06T18:31:54.000Z,2025-01-06T18:33:56.000Z,122,system.automated,69,591,12,12,24,628,16,83,0,,high,13,Monday,46,3,TRUE
c1606681-8a94-4d30-b72f-c2d755140f34,Batch_Processing_Job,failed,2025-01-06T19:06:13.000Z,2025-01-06T19:07:14.000Z,2025-01-06T19:10:07.000Z,173,system.automated,78,530,12,6,4,4498,18,61,0,resource_exhaustion,high,14,Monday,45,3,TRUE
9d876ec3-0fa5-4632-84fc-429814955c23,Validation_Pipeline,completed,2025-01-06T19:26:25.000Z,2025-01-06T19:27:49.000Z,2025-01-06T19:28:16.000Z,27,system.automated,33,225,7,7,10,14,18,84,0,,medium,14,Monday,45,3,TRUE
eeedd6ce-d28a-4302-9ed9-819651d07583,Scheduled_Task_A,completed,2025-01-06T19:40:34.000Z,2025-01-06T19:41:55.000Z,2025-01-06T19:42:46.000Z,51,sarah.chen,35,236,7,7,16,77,18,81,0,,medium,14,Monday,45,3,FALSE
57ce2d61-61cc-47a7-a0dd-54b14ea3d68e,Data_Enrichment_Flow,failed,2025-01-06T20:07:58.000Z,2025-01-06T20:09:27.000Z,2025-01-06T20:11:18.000Z,111,system.automated,76,564,12,7,6,114,18,89,0,resource_exhaustion,high,15,Monday,47,3,TRUE
5ea36cae-1fce-4a79-85b9-d9c7ae85770e,API_Orchestration,completed,2025-01-06T20:22:58.000Z,2025-01-06T20:23:52.000Z,2025-01-06T20:24:46.000Z,54,mike.johnson,47,245,7,7,15,262,18,54,0,,medium,15,Monday,47,3,FALSE
120eaff9-f949-4523-8a49-220141e05fe2,Event_Trigger_Handler,failed,2025-01-06T20:47:28.000Z,2025-01-06T20:48:38.000Z,2025-01-06T20:49:10.000Z,32,system.automated,25,121,4,3,5,1073,18,70,0,resource_exhaustion,low,15,Monday,47,3,TRUE
39b7e0fa-a34e-4923-8b17-7dbaeddb25b1,Validation_Pipeline,timeout,2025-01-06T21:12:07.000Z,2025-01-06T21:12:56.000Z,2025-01-06T21:13:38.000Z,42,system.automated,33,243,7,0,1,54,17,49,0,resource_exhaustion,medium,16,Monday,45,3,TRUE
50d66920-b13a-498b-a470-e2dd5d8675b3,Batch_Processing_Job,completed,2025-01-06T21:31:54.000Z,2025-01-06T21:32:54.000Z,2025-01-06T21:36:12.000Z,198,system.automated,81,529,12,12,24,1619,17,60,0,,high,16,Monday,45,3,TRUE
803968ae-c0e4-44e9-b31d-41f9297916ee,Document_Generator,completed,2025-01-06T21:56:19.000Z,2025-01-06T21:57:43.000Z,2025-01-06T21:58:08.000Z,25,david.kim,28,196,4,4,7,3,17,84,0,,low,16,Monday,45,3,FALSE
acb8ca12-6967-49e4-a038-3b5f3490b9a1,Batch_Processing_Job,completed,2025-01-06T22:13:00.000Z,2025-01-06T22:14:03.000Z,2025-01-06T22:16:30.000Z,147,system.automated,75,509,12,12,32,5083,17,63,0,,high,17,Monday,46,3,TRUE
33dae827-a369-430c-9e8b-460abe8ee264,Validation_Pipeline,completed,2025-01-06T22:33:45.000Z,2025-01-06T22:35:13.000Z,2025-01-06T22:36:13.000Z,60,system.automated,30,268,7,7,15,1040,17,88,0,,medium,17,Monday,46,3,TRUE
bac79b23-c0e7-4a10-a30a-adcdd527a123,Database_Migration,completed,2025-01-06T22:37:37.000Z,2025-01-06T22:38:26.000Z,2025-01-06T22:41:30.000Z,184,system.automated,77,715,12,12,19,16,17,49,2,,high,17,Monday,46,3,TRUE
9607d14f-5634-4514-bfb3-40f6a2c03c89,Data_Enrichment_Flow,completed,2025-01-06T22:38:58.000Z,2025-01-06T22:39:10.000Z,2025-01-06T22:41:06.000Z,116,system.automated,60,564,12,12,27,23,17,24,0,,high,17,Monday,46,3,TRUE
daf62bdb-5ac2-429a-8c3f-95185afa06b9,Event_Trigger_Handler,timeout,2025-01-06T23:12:00.000Z,2025-01-06T23:13:09.000Z,2025-01-06T23:13:32.000Z,23,system.automated,22,148,4,3,6,575,16,69,0,resource_exhaustion,low,18,Monday,44,1,TRUE
a9303c4f-4f41-4779-a058-69efec198429,Event_Trigger_Handler,completed,2025-01-07T00:21:10.000Z,2025-01-07T00:22:43.000Z,2025-01-07T00:23:11.000Z,28,admin.ops,25,147,4,4,7,17,18,93,0,,low,19,Monday,45,1,FALSE
e2ace696-6c0f-4c4a-a8da-2d7a2a63cc62,API_Orchestration,completed,2025-01-07T11:14:30.000Z,2025-01-07T11:15:52.000Z,2025-01-07T11:16:41.000Z,49,system.automated,43,242,7,7,9,1453,24,82,0,,medium,6,Tuesday,33,1,TRUE
